pair_id,decision,confidence,protocol,reason_codes,total_latency_s
329b4e0c44f2c442,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,9.26
e5c1bfd579c455dc,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.12
f95898be8769e650,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,10.7
d7495590ad795379,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,22.02
a6b5957bb16da24c,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.94
02987f7bb9951d65,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.98
268fb275ea5a072f,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.89
b7ba199014ced7f1,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;LOW_SCORE_ANCHOR,6.94
38565b0af5a0ec1f,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,15.56
04d4b3cfc65961f2,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.44
cafdb4035a28095c,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.73
152e0dfd36fc515b,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.88
b031702ebc2d99ed,MATCH,0.85,consensus,NAME_STRONG;DOB_STRONG;MUNICIPALITY_STRONG;MODEL_AMBIGUOUS;MOTHER_MISSING,6.62
7a73d09efc869d2e,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.34
55ea5a7e32c73ad0,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.44
18a53d5b5909de99,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;LOW_SCORE_ANCHOR,7.06
8070b10d9f600fc1,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.19
04203d255efac93f,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR,13.19
a0fe1b45a7b15fd0,MATCH,0.85,consensus,NAME_STRONG;DOB_STRONG;MUNICIPALITY_STRONG;MODEL_AMBIGUOUS;MOTHER_MISSING,6.25
ce3c88dd349e86cf,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,14.67
7d2b8d4d32405833,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.3
cbfca41f390d3941,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,6.86
ebab569985b2e584,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,7.23
06c123546f7a9260,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,7.38
02969b05292fef7f,MATCH,0.85,consensus,NAME_STRONG;DOB_STRONG;MUNICIPALITY_STRONG;MODEL_AMBIGUOUS;MOTHER_MISSING,12.97
e833b45989cb8ef1,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.11
eff352dd0e8315df,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.05
94d7b5bc119e8ed9,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,14.69
76ef923e1abe3505,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,4.81
b8a46ccb103661a0,MATCH,0.85,consensus,NAME_STRONG;DOB_STRONG;MUNICIPALITY_STRONG;MODEL_AMBIGUOUS;MOTHER_MISSING,9.72
5eb7effd312e0ac3,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.88
ba6fe87e8611a65e,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,13.52
57693288f84829f1,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.83
31ca088021969f47,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,6.02
12e61778546ee179,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.56
6606d119b3e09c65,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.69
ee9ab4ad6b15de24,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.06
add0a8d46f9c796c,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,13.95
59b3a3473e59949c,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,11.3
ba50e11efc02c593,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.49
9e3cac2b5c7b0e9f,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.66
337818b25aaccdf8,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.09
bd4887236657b3e5,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,16.05
aa84f0956ebded5c,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,5.09
67b96da91fa2284a,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.19
3eee6bd0fa26a047,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,10.2
7f1312adb83ab365,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,18.11
440d4ad6db570fdc,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,9.88
e5243321c880fcd1,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,18.91
88cec6b59974af83,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,16.69
4cdf063aec4047ce,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.42
a0dc7a6d294d52f8,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.55
cf1e3d6442d6cb01,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;NAME_STRONG;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.51
f471df23861d9971,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.19
67d4137160c66bf8,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,18.06
f0c3585302063f94,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,9.98
89c87567277a2c3d,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.06
bf5c205af357d759,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,20.22
dd898f6257e26deb,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;NAME_STRONG;CONFLICTING_SIGNALS,13.23
2119ec02a37934ef,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.09
4defeea8a655f2d9,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,15.27
b3955d9f0ba81d17,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.31
2f3f59f0e32f2320,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MOTHER_MISSING;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.78
d34a1e5e47274ce2,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,13.94
8f1fea953196b748,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.38
9b203d327eee3fc7,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.55
e36f536e82a2d58c,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;MOTHER_MISSING;NAME_STRONG,6.8
d4593eed48fe8b25,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;NAME_STRONG;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.12
a1985ee65cd90775,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,22.89
7fbe6418c0781f4c,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,14.03
2c5bc876c40790d8,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,11.0
59a231d8a3cd6e7a,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.08
b480d8daa491aefa,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.55
b6589952ebc60566,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.86
5b4852baf4c3c30d,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;NAME_STRONG;DOB_WEAK;MOTHER_MISSING;MODEL_AMBIGUOUS,8.14
a05f52dc6f103b09,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,26.53
a0b5b2c77c582140,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,10.86
9b917dba617970e9,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.58
4adb7bc74f4bd625,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,14.47
3e7e473da47bf072,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,10.58
dac989f06a96d14f,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.88
1d9a313a249f6f55,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;NAME_STRONG;DOB_WEAK;MOTHER_MISSING;MODEL_AMBIGUOUS,14.17
789b073b1d428aae,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.83
4964e2795521adfc,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,5.77
73f2a8f0a57a9ae6,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,14.08
6b7082eba7259e21,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.16
ec53040cc93fbd1b,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.25
d6b841fac87a1963,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.03
ca177b4829f892b9,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.97
5425a78412e8c676,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.99
b4b99c1f6e44d554,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.0
39436f99bd8454d0,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.53
20bbfb91cb8f7a5f,MATCH,0.82,arbiter,NAME_STRONG;DOB_STRONG;MUNICIPALITY_STRONG;MOTHER_MISSING;MODEL_AMBIGUOUS,13.7
26d94025911b0757,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,8.25
6516a65f0931c0ca,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.48
9bf7dd23ce4c2381,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;DOB_WEAK;MOTHER_MISSING;CONFLICTING_SIGNALS,12.88
9542123619196537,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,6.95
da4957e6d920a0de,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,8.78
e5bfc93dc87ca406,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.33
c4aaa3023086b54e,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.39
a23be628fc959ab7,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.5
4cf9f8a5dafe11c2,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;MOTHER_MISSING;DOB_WEAK;CONFLICTING_SIGNALS,11.11
01b803c0a645ab5b,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,11.39
53fee31ef88d646b,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,6.2
d0a1a6f0e495f6a0,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,6.53
58e017c987ce11b3,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.17
8ca1d0a390aea159,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,14.31
e33bde3bc6bcf204,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,11.84
43bfed7f8102d44f,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.34
d3b1c07a3da8dba8,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,9.64
cab5d88b67122e83,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,14.0
162e9a7d197e1f67,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,7.62
897992ceba6dc839,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.58
fe0a1343eea4fdf5,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.03
c681937e91735435,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.58
a503b80d39e9234f,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.26
06095d1987b1ab3e,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.67
94666fcc44b98bfc,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.19
1de231cc46e04228,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.11
dec37105d4f7da12,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.88
a01113464367d6d5,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.28
2c1704cd77439ef3,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG,7.56
d0ca42e8f41ed247,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;LOW_SCORE_ANCHOR,14.98
036ec5163e853199,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,14.08
0cdf9bb3899fc0b2,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,8.33
6fa642edf6082a37,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.97
45a6c3689cb76170,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.86
15ef5e23a5a2e483,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.56
25e676c4e5a8a22b,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.05
0a308483182f5943,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,12.75
211f967fb2f5e3b4,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,8.8
11ac500a69a2765b,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,13.5
a7e2f5b178602e6d,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,12.47
a75bb170b4f5a0e6,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,11.73
6e2be3b84066cad8,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,8.89
10f7ef0bf27a25e1,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,15.95
dcd180606f11de62,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.14
570bfebafeed6d01,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,15.73
7d546ea098a7b5cc,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,17.03
3e890d58cd6bfad7,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,15.5
34d88480349b69ac,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,11.14
c12eed266cd30ae0,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,11.52
695dbb306aa875c6,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.66
a1ffe9c0a746699e,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,20.92
a872aabb1fbecac9,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;LOW_SCORE_ANCHOR,8.3
892a5445bc95285d,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,21.66
98de2d93c962ca70,NONMATCH,0.85,consensus,DOB_WEAK;LOW_SCORE_ANCHOR;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,20.53
855a927313e42016,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,15.5
044df69e45d110e8,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,9.06
44588fb329cd88ed,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,15.55
c8c5115f5d7b6560,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,16.31
c49bdbf918d5268c,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.23
ec56633aa0fc2313,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,8.02
20b76c0599e265c3,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,11.09
c887d94f182615c1,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,15.52
1fe487c243f621c6,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,15.66
51f7a9ea3298c339,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;LOW_SCORE_ANCHOR,5.41
dd89ff078543b8aa,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,16.98
6841106cdb794623,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,10.92
f041f48bbf7bc1e2,NONMATCH,0.85,consensus,LOW_SCORE_ANCHOR;DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS,5.22
8221a5b3ad77edfb,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,17.8
37e989b8e5b23eb1,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;CONFLICTING_SIGNALS;NAME_STRONG;MOTHER_STRONG,10.0
334f28843d83effd,NONMATCH,0.85,consensus,DOB_WEAK;MODEL_AMBIGUOUS;LOW_SCORE_ANCHOR;CONFLICTING_SIGNALS,7.89
